Code,Date,FY,Indicator,Units,Supplier,Geographic_Area,Region,Environment,Zone,Sub_Zone,Sample_Type,Water_Type,Management,Lat,Long,Inside_Port_Zone,WQO,LOR,Failure,Stat,Month,Values,N_Months,Val_Min,Val_Twentieth,Val_Mean,Val_Median,Val_Eightieth,Val_Max,Val_Stat,N_Samples
S2,2022-12-11,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,94.8773,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-12,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,116.5233,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-13,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,134.6649,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-14,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,141.3611,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-15,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,49.928,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-16,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,2.4423,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-17,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,3.6886,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-18,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,7.3711,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-19,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,8.4174,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-20,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,10.6893,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-21,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,8.6756,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-22,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,9.9001,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-23,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,7.5909,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-24,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,5.9274,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-25,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,6.4953,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-26,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,7.2202,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-27,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,8.4877,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-28,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,8.5483,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-29,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,5.5945,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-30,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,3.6183,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2022-12-31,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Dec,3.0074,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-01,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,3.4145,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-02,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,5.5902,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-03,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,4.4495,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-04,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.8861,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-05,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.9947,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-06,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,4.9366,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-07,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,3.563,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-08,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.9257,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-09,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.6677,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-10,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.3001,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-11,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.1692,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-12,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.1272,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-13,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.3585,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-14,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,3.261,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-15,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,5.9557,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-16,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,3.7099,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-17,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,3.0039,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-18,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,3.0266,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-19,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,3.1395,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-20,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.9153,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-21,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.4572,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-22,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.1582,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-23,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.1634,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-24,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.7499,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-25,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,3.0144,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-26,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,3.3719,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-27,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,3.0216,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-28,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.9542,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-29,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,3.1606,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-30,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.6633,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-01-31,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Jan,2.458,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-01,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,2.5938,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-02,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,3.3626,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-03,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,2.9115,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-04,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,2.5425,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-05,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,2.2411,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-06,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,2.2682,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-07,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,2.7219,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-08,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,2.7988,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-09,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,5.5216,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-10,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,5.5958,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-11,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,3.0011,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-12,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,3.7666,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-13,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,10.4201,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-14,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,3.004,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-15,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,2.6766,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-16,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,3.3197,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-17,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,4.3269,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-18,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,4.6998,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-19,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,4.3474,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-20,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,5.1834,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-21,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,13.1807,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-22,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,17.7049,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-23,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,8.5117,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-24,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,6.327,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-25,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,14.1803,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-26,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,20.5557,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-27,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,31.1317,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-02-28,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Feb,21.1052,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-03-01,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Mar,10.4269,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-03-02,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Mar,10.6653,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-03-03,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Mar,13.2477,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-03-04,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Mar,9.8369,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-03-05,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Mar,6.777,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-03-06,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Mar,3.3937,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-03-07,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Mar,3.1862,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-03-08,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Mar,2.7977,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-03-09,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Mar,2.7891,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-03-10,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Mar,2.7985,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-03-11,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Mar,2.7538,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-03-12,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Mar,2.5677,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-03-13,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Mar,2.4564,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
S2,2023-03-14,2023,Turbidity,NTU,POTL,OC.Outside Port Zone,DT,Inshore,Cleveland Bay,CB.Open Coastal,logger,open coastal,MD,-19.1406,146.8893,N,3,0.1,high,median,Mar,2.3645,12,1.4039,2.764,8.1254,4.2984,6.777,147.0372,4.2984,351
