"region","basin","sub_basin","year","total_surveyed_area","vegetation","area","veg_percent_of_total_area","y_on_y_veg_area_change","y_on_y_veg_percent_change","standardised_score"
"Dry Tropics","Ross","Ross River (Lower)","remnant_1997",19.31594,"Saltmarshes",573.2,29.67733,-85.6,-13,18
"Dry Tropics","Ross","Ross River (Lower)","remnant_1999",19.31594,"Saltmarshes",572.6,29.64376,-0.6,-0.11,60
"Dry Tropics","Ross","Ross River (Lower)","remnant_2000",19.31594,"Saltmarshes",572.6,29.64376,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2001",19.31594,"Saltmarshes",572.6,29.64376,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2003",19.31594,"Saltmarshes",572.6,29.64376,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2005",19.31594,"Saltmarshes",572.6,29.64376,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2006",19.31594,"Saltmarshes",572.6,29.64376,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2006b",19.31594,"Saltmarshes",572.6,29.64376,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2007",19.31594,"Saltmarshes",572.6,29.64376,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2009",19.31594,"Saltmarshes",572.6,29.64376,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2011",19.31594,"Saltmarshes",572.6,29.64376,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2013",19.31594,"Saltmarshes",572.6,29.64376,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2015",19.31594,"Saltmarshes",572.6,29.64376,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2017",19.31594,"Saltmarshes",572.6,29.64376,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2019",19.31594,"Saltmarshes",572.6,29.64376,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2021",19.31594,"Saltmarshes",560.5,29.01654,-12.1,-2.12,28
"Dry Tropics","Ross","Ross River (Lower)","pre_clear",19.31594,"Water",273,14.13203,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_1997",19.31594,"Water",194.2,10.0564,-78.7,-28.84,15
"Dry Tropics","Ross","Ross River (Lower)","remnant_1999",19.31594,"Water",193.7,10.02765,-0.6,-0.29,51
"Dry Tropics","Ross","Ross River (Lower)","remnant_2000",19.31594,"Water",193.7,10.02765,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2001",19.31594,"Water",193.7,10.02765,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2003",19.31594,"Water",193.7,10.02765,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2005",19.31594,"Water",193.7,10.02765,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2006",19.31594,"Water",193.7,10.02765,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2006b",19.31594,"Water",193.7,10.02765,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2007",19.31594,"Water",193.7,10.02765,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2009",19.31594,"Water",193.7,10.02765,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2011",19.31594,"Water",190.5,9.86265,-3.2,-1.65,31
"Dry Tropics","Ross","Ross River (Lower)","remnant_2013",19.31594,"Water",189.7,9.82291,-0.8,-0.4,45
"Dry Tropics","Ross","Ross River (Lower)","remnant_2015",19.31594,"Water",189.7,9.82291,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2017",19.31594,"Water",189.7,9.82291,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2019",19.31594,"Water",189.7,9.82291,0,0,80
"Dry Tropics","Ross","Ross River (Lower)","remnant_2021",19.31594,"Water",189.7,9.82288,0,0,80
"Wet Tropics","Russell","Russell","pre_clear",14.25373,"Mangroves",643.7,45.15711,0,0,80
"Wet Tropics","Russell","Russell","remnant_1997",14.25373,"Mangroves",641.4,45.0017,-2.2,-0.34,48
"Wet Tropics","Russell","Russell","remnant_1999",14.25373,"Mangroves",641.4,45.0017,0,0,80
"Wet Tropics","Russell","Russell","remnant_2000",14.25373,"Mangroves",641.4,45.0017,0,0,80
"Wet Tropics","Russell","Russell","remnant_2001",14.25373,"Mangroves",641.4,45.0017,0,0,80
"Wet Tropics","Russell","Russell","remnant_2003",14.25373,"Mangroves",641.4,45.0017,0,0,80
"Wet Tropics","Russell","Russell","remnant_2005",14.25373,"Mangroves",641.4,45.0017,0,0,80
"Wet Tropics","Russell","Russell","remnant_2006",14.25373,"Mangroves",641.4,45.0017,0,0,80
"Wet Tropics","Russell","Russell","remnant_2006b",14.25373,"Mangroves",641.4,45.0017,0,0,80
"Wet Tropics","Russell","Russell","remnant_2007",14.25373,"Mangroves",641.4,45.0017,0,0,80
"Wet Tropics","Russell","Russell","remnant_2009",14.25373,"Mangroves",641.4,45.0017,0,0,80
"Wet Tropics","Russell","Russell","remnant_2011",14.25373,"Mangroves",641.4,45.0017,0,0,80
"Wet Tropics","Russell","Russell","remnant_2013",14.25373,"Mangroves",641.4,45.0017,0,0,80
"Wet Tropics","Russell","Russell","remnant_2015",14.25373,"Mangroves",641.4,45.0017,0,0,80
"Wet Tropics","Russell","Russell","remnant_2017",14.25373,"Mangroves",641.4,45.0017,0,0,80
"Wet Tropics","Russell","Russell","remnant_2019",14.25373,"Mangroves",641.4,45.0017,0,0,80
"Wet Tropics","Russell","Russell","remnant_2021",14.42743,"Mangroves",638.2,44.23393,-3.3,-0.51,40
"Wet Tropics","Russell","Russell","pre_clear",14.25373,"Mangroves and Saltmarshes Combined",647.6,45.43114,0,0,80
"Wet Tropics","Russell","Russell","remnant_1997",14.25373,"Mangroves and Saltmarshes Combined",644.6,45.22006,-3,-0.46,42
"Wet Tropics","Russell","Russell","remnant_1999",14.25373,"Mangroves and Saltmarshes Combined",644.6,45.22006,0,0,80
"Wet Tropics","Russell","Russell","remnant_2000",14.25373,"Mangroves and Saltmarshes Combined",644.6,45.22006,0,0,80
"Wet Tropics","Russell","Russell","remnant_2001",14.25373,"Mangroves and Saltmarshes Combined",644.6,45.22006,0,0,80
"Wet Tropics","Russell","Russell","remnant_2003",14.25373,"Mangroves and Saltmarshes Combined",644.6,45.22006,0,0,80
"Wet Tropics","Russell","Russell","remnant_2005",14.25373,"Mangroves and Saltmarshes Combined",644.6,45.22006,0,0,80
"Wet Tropics","Russell","Russell","remnant_2006",14.25373,"Mangroves and Saltmarshes Combined",644.6,45.22006,0,0,80
"Wet Tropics","Russell","Russell","remnant_2006b",14.25373,"Mangroves and Saltmarshes Combined",644.6,45.22006,0,0,80
"Wet Tropics","Russell","Russell","remnant_2007",14.25373,"Mangroves and Saltmarshes Combined",644.6,45.22006,0,0,80
"Wet Tropics","Russell","Russell","remnant_2009",14.25373,"Mangroves and Saltmarshes Combined",644.6,45.22006,0,0,80
"Wet Tropics","Russell","Russell","remnant_2011",14.25373,"Mangroves and Saltmarshes Combined",644.6,45.22006,0,0,80
"Wet Tropics","Russell","Russell","remnant_2013",14.25373,"Mangroves and Saltmarshes Combined",644.6,45.22006,0,0,80
"Wet Tropics","Russell","Russell","remnant_2015",14.25373,"Mangroves and Saltmarshes Combined",644.6,45.22006,0,0,80
"Wet Tropics","Russell","Russell","remnant_2017",14.25373,"Mangroves and Saltmarshes Combined",644.6,45.22006,0,0,80
"Wet Tropics","Russell","Russell","remnant_2019",14.25373,"Mangroves and Saltmarshes Combined",644.6,45.22006,0,0,80
"Wet Tropics","Russell","Russell","remnant_2021",14.42743,"Mangroves and Saltmarshes Combined",639.7,44.33789,-4.9,-0.76,38
"Wet Tropics","Russell","Russell","pre_clear",14.25373,"Non-Remnant Vegetation",0,0,0,0,80
"Wet Tropics","Russell","Russell","remnant_1997",14.25373,"Non-Remnant Vegetation",94.3,6.61618,94.3,100,99
"Wet Tropics","Russell","Russell","remnant_1999",14.25373,"Non-Remnant Vegetation",94.3,6.61618,0,0,80
"Wet Tropics","Russell","Russell","remnant_2000",14.25373,"Non-Remnant Vegetation",94.3,6.61618,0,0,80
"Wet Tropics","Russell","Russell","remnant_2001",14.25373,"Non-Remnant Vegetation",94.3,6.61618,0,0,80
"Wet Tropics","Russell","Russell","remnant_2003",14.25373,"Non-Remnant Vegetation",94.3,6.61618,0,0,80
"Wet Tropics","Russell","Russell","remnant_2005",14.25373,"Non-Remnant Vegetation",96.8,6.79023,2.5,2.63,81
"Wet Tropics","Russell","Russell","remnant_2006",14.25373,"Non-Remnant Vegetation",96.8,6.79022,0,0,80
"Wet Tropics","Russell","Russell","remnant_2006b",14.25373,"Non-Remnant Vegetation",96.8,6.79022,0,0,80
"Wet Tropics","Russell","Russell","remnant_2007",14.25373,"Non-Remnant Vegetation",96.8,6.79022,0,0,80
"Wet Tropics","Russell","Russell","remnant_2009",14.25373,"Non-Remnant Vegetation",96.8,6.79022,0,0,80
"Wet Tropics","Russell","Russell","remnant_2011",14.25373,"Non-Remnant Vegetation",96.8,6.79022,0,0,80
"Wet Tropics","Russell","Russell","remnant_2013",14.25373,"Non-Remnant Vegetation",96.8,6.79022,0,0,80
"Wet Tropics","Russell","Russell","remnant_2015",14.25373,"Non-Remnant Vegetation",96.8,6.79022,0,0,80
"Wet Tropics","Russell","Russell","remnant_2017",14.25373,"Non-Remnant Vegetation",96.8,6.79022,0,0,80
"Wet Tropics","Russell","Russell","remnant_2019",14.25373,"Non-Remnant Vegetation",96.8,6.79022,0,0,80
"Wet Tropics","Russell","Russell","remnant_2021",14.42743,"Non-Remnant Vegetation",97.6,6.76387,0.8,0.83,81
"Wet Tropics","Russell","Russell","pre_clear",14.25373,"Other Vegetation",529.9,37.17666,0,0,80
"Wet Tropics","Russell","Russell","remnant_1997",14.25373,"Other Vegetation",438.6,30.77156,-91.3,-17.23,17
"Wet Tropics","Russell","Russell","remnant_1999",14.25373,"Other Vegetation",438.6,30.77156,0,0,80
"Wet Tropics","Russell","Russell","remnant_2000",14.25373,"Other Vegetation",438.6,30.77156,0,0,80
"Wet Tropics","Russell","Russell","remnant_2001",14.25373,"Other Vegetation",438.6,30.77156,0,0,80
"Wet Tropics","Russell","Russell","remnant_2003",14.25373,"Other Vegetation",438.6,30.77156,0,0,80
"Wet Tropics","Russell","Russell","remnant_2005",14.25373,"Other Vegetation",436.1,30.59752,-2.5,-0.57,40
"Wet Tropics","Russell","Russell","remnant_2006",14.25373,"Other Vegetation",436.1,30.59752,0,0,80
"Wet Tropics","Russell","Russell","remnant_2006b",14.25373,"Other Vegetation",436.1,30.59752,0,0,80
"Wet Tropics","Russell","Russell","remnant_2007",14.25373,"Other Vegetation",436.1,30.59752,0,0,80
"Wet Tropics","Russell","Russell","remnant_2009",14.25373,"Other Vegetation",436.1,30.59752,0,0,80
"Wet Tropics","Russell","Russell","remnant_2011",14.25373,"Other Vegetation",436.1,30.59752,0,0,80
"Wet Tropics","Russell","Russell","remnant_2013",14.25373,"Other Vegetation",436.1,30.59752,0,0,80
"Wet Tropics","Russell","Russell","remnant_2015",14.25373,"Other Vegetation",436.1,30.59752,0,0,80
"Wet Tropics","Russell","Russell","remnant_2017",14.25373,"Other Vegetation",436.1,30.59752,0,0,80
"Wet Tropics","Russell","Russell","remnant_2019",14.25373,"Other Vegetation",436.1,30.59752,0,0,80
"Wet Tropics","Russell","Russell","remnant_2021",14.42743,"Other Vegetation",442.7,30.68722,6.6,1.52,81
"Wet Tropics","Russell","Russell","pre_clear",14.25373,"Saltmarshes",3.9,0.27403,0,0,80
"Wet Tropics","Russell","Russell","remnant_1997",14.25373,"Saltmarshes",3.1,0.21836,-0.8,-20.32,17
"Wet Tropics","Russell","Russell","remnant_1999",14.25373,"Saltmarshes",3.1,0.21836,0,0,80
"Wet Tropics","Russell","Russell","remnant_2000",14.25373,"Saltmarshes",3.1,0.21836,0,0,80
"Wet Tropics","Russell","Russell","remnant_2001",14.25373,"Saltmarshes",3.1,0.21836,0,0,80
"Wet Tropics","Russell","Russell","remnant_2003",14.25373,"Saltmarshes",3.1,0.21836,0,0,80
"Wet Tropics","Russell","Russell","remnant_2005",14.25373,"Saltmarshes",3.1,0.21836,0,0,80
"Wet Tropics","Russell","Russell","remnant_2006",14.25373,"Saltmarshes",3.1,0.21836,0,0,80
"Wet Tropics","Russell","Russell","remnant_2006b",14.25373,"Saltmarshes",3.1,0.21836,0,0,80
"Wet Tropics","Russell","Russell","remnant_2007",14.25373,"Saltmarshes",3.1,0.21836,0,0,80
"Wet Tropics","Russell","Russell","remnant_2009",14.25373,"Saltmarshes",3.1,0.21836,0,0,80
"Wet Tropics","Russell","Russell","remnant_2011",14.25373,"Saltmarshes",3.1,0.21836,0,0,80
"Wet Tropics","Russell","Russell","remnant_2013",14.25373,"Saltmarshes",3.1,0.21836,0,0,80
"Wet Tropics","Russell","Russell","remnant_2015",14.25373,"Saltmarshes",3.1,0.21836,0,0,80
"Wet Tropics","Russell","Russell","remnant_2017",14.25373,"Saltmarshes",3.1,0.21836,0,0,80
"Wet Tropics","Russell","Russell","remnant_2019",14.25373,"Saltmarshes",3.1,0.21836,0,0,80
"Wet Tropics","Russell","Russell","remnant_2021",14.42743,"Saltmarshes",1.5,0.10396,-1.6,-51.81,10
"Wet Tropics","Russell","Russell","pre_clear",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_1997",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_1999",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_2000",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_2001",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_2003",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_2005",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_2006",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_2006b",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_2007",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_2009",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_2011",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_2013",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_2015",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_2017",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_2019",14.25373,"Water",247.9,17.3922,0,0,80
"Wet Tropics","Russell","Russell","remnant_2021",14.42743,"Water",262.7,18.21102,14.8,5.98,82
"Dry Tropics","Ross","Stuart Creek","pre_clear",23.42051,"Mangroves",454.1,19.39103,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_1997",23.42051,"Mangroves",473.9,20.23372,19.7,4.35,81
"Dry Tropics","Ross","Stuart Creek","remnant_1999",23.42051,"Mangroves",473.9,20.23372,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2000",23.42051,"Mangroves",473.9,20.23372,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2001",23.42051,"Mangroves",473.9,20.23372,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2003",23.42051,"Mangroves",473.9,20.23372,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2005",23.42051,"Mangroves",473.9,20.23399,0,0,81
"Dry Tropics","Ross","Stuart Creek","remnant_2006",23.42051,"Mangroves",473.9,20.23399,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2006b",23.42051,"Mangroves",473.9,20.23399,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2007",23.42051,"Mangroves",473.9,20.23399,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2009",23.42051,"Mangroves",473.9,20.23399,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2011",23.42051,"Mangroves",473.9,20.23399,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2013",23.42051,"Mangroves",473.1,20.19935,-0.8,-0.17,57
"Dry Tropics","Ross","Stuart Creek","remnant_2015",23.42051,"Mangroves",473.1,20.19935,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2017",23.42051,"Mangroves",473.1,20.19935,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2019",23.42051,"Mangroves",473.1,20.19935,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2021",23.42051,"Mangroves",476.3,20.33857,3.3,0.69,81
"Dry Tropics","Ross","Stuart Creek","pre_clear",23.42051,"Mangroves and Saltmarshes Combined",1797.5,76.74692,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_1997",23.42051,"Mangroves and Saltmarshes Combined",1692.8,72.27657,-104.7,-5.82,20
"Dry Tropics","Ross","Stuart Creek","remnant_1999",23.42051,"Mangroves and Saltmarshes Combined",1692.8,72.27657,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2000",23.42051,"Mangroves and Saltmarshes Combined",1692.8,72.27657,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2001",23.42051,"Mangroves and Saltmarshes Combined",1692.8,72.27657,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2003",23.42051,"Mangroves and Saltmarshes Combined",1692.8,72.27657,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2005",23.42051,"Mangroves and Saltmarshes Combined",1690.5,72.17991,-2.3,-0.13,59
"Dry Tropics","Ross","Stuart Creek","remnant_2006",23.42051,"Mangroves and Saltmarshes Combined",1690.5,72.17991,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2006b",23.42051,"Mangroves and Saltmarshes Combined",1690.5,72.17991,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2007",23.42051,"Mangroves and Saltmarshes Combined",1690.5,72.17991,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2009",23.42051,"Mangroves and Saltmarshes Combined",1690.6,72.1857,0.1,0.01,81
"Dry Tropics","Ross","Stuart Creek","remnant_2011",23.42051,"Mangroves and Saltmarshes Combined",1690.6,72.1857,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2013",23.42051,"Mangroves and Saltmarshes Combined",1689.8,72.15106,-0.8,-0.05,71
"Dry Tropics","Ross","Stuart Creek","remnant_2015",23.42051,"Mangroves and Saltmarshes Combined",1689.8,72.15106,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2017",23.42051,"Mangroves and Saltmarshes Combined",1689.8,72.15106,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2019",23.42051,"Mangroves and Saltmarshes Combined",1689.8,72.15106,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2021",23.42051,"Mangroves and Saltmarshes Combined",1693.6,72.31305,3.8,0.22,81
"Dry Tropics","Ross","Stuart Creek","pre_clear",23.42051,"Non-Remnant Vegetation",0,0,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_1997",23.42051,"Non-Remnant Vegetation",181.1,7.73392,181.1,100,99
"Dry Tropics","Ross","Stuart Creek","remnant_1999",23.42051,"Non-Remnant Vegetation",181.1,7.73392,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2000",23.42051,"Non-Remnant Vegetation",181.1,7.73392,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2001",23.42051,"Non-Remnant Vegetation",181.1,7.73392,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2003",23.42051,"Non-Remnant Vegetation",182.5,7.79023,1.3,0.73,81
"Dry Tropics","Ross","Stuart Creek","remnant_2005",23.42051,"Non-Remnant Vegetation",185.8,7.93134,3.3,1.81,81
"Dry Tropics","Ross","Stuart Creek","remnant_2006",23.42051,"Non-Remnant Vegetation",186.2,7.94869,0.4,0.22,81
"Dry Tropics","Ross","Stuart Creek","remnant_2006b",23.42051,"Non-Remnant Vegetation",186.2,7.94869,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2007",23.42051,"Non-Remnant Vegetation",186.2,7.94869,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2009",23.42051,"Non-Remnant Vegetation",187.7,8.01636,1.6,0.85,81
"Dry Tropics","Ross","Stuart Creek","remnant_2011",23.42051,"Non-Remnant Vegetation",187.7,8.01636,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2013",23.42051,"Non-Remnant Vegetation",189.3,8.08378,1.6,0.84,81
"Dry Tropics","Ross","Stuart Creek","remnant_2015",23.42051,"Non-Remnant Vegetation",189.3,8.08378,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2017",23.42051,"Non-Remnant Vegetation",189.7,8.10138,0.4,0.22,81
"Dry Tropics","Ross","Stuart Creek","remnant_2019",23.42051,"Non-Remnant Vegetation",190.1,8.11774,0.4,0.2,81
"Dry Tropics","Ross","Stuart Creek","remnant_2021",23.42051,"Non-Remnant Vegetation",190.1,8.11774,0,0,80
"Dry Tropics","Ross","Stuart Creek","pre_clear",23.42051,"Other Vegetation",440.5,18.80786,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_1997",23.42051,"Other Vegetation",366.5,15.64668,-74,-16.81,17
"Dry Tropics","Ross","Stuart Creek","remnant_1999",23.42051,"Other Vegetation",366.5,15.64668,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2000",23.42051,"Other Vegetation",366.5,15.64668,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2001",23.42051,"Other Vegetation",366.5,15.64668,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2003",23.42051,"Other Vegetation",365.1,15.59037,-1.3,-0.36,48
"Dry Tropics","Ross","Stuart Creek","remnant_2005",23.42051,"Other Vegetation",364.1,15.54592,-1,-0.29,51
"Dry Tropics","Ross","Stuart Creek","remnant_2006",23.42051,"Other Vegetation",363.7,15.52857,-0.4,-0.11,60
"Dry Tropics","Ross","Stuart Creek","remnant_2006b",23.42051,"Other Vegetation",363.7,15.52857,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2007",23.42051,"Other Vegetation",363.7,15.52857,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2009",23.42051,"Other Vegetation",362,15.45511,-1.7,-0.47,42
"Dry Tropics","Ross","Stuart Creek","remnant_2011",23.42051,"Other Vegetation",362,15.45511,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2013",23.42051,"Other Vegetation",362,15.45511,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2015",23.42051,"Other Vegetation",362,15.45511,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_2017",23.42051,"Other Vegetation",361.6,15.43751,-0.4,-0.11,60
"Dry Tropics","Ross","Stuart Creek","remnant_2019",23.42051,"Other Vegetation",361.2,15.42115,-0.4,-0.11,61
"Dry Tropics","Ross","Stuart Creek","remnant_2021",23.42051,"Other Vegetation",357.4,15.25915,-3.8,-1.05,36
"Dry Tropics","Ross","Stuart Creek","pre_clear",23.42051,"Saltmarshes",1343.3,57.35589,0,0,80
"Dry Tropics","Ross","Stuart Creek","remnant_1997",23.42051,"Saltmarshes",1218.9,52.04285,-124.4,-9.26,19
