Region,n3_sst_1,LayerName,MonthlyMeanSst,LayerDate,Year,Month,Fyear,AnnualMeanSst,AnnualLtm,MonthlyLtm,MonthlyMeanSstPercentileRank,AnnualMeanSstPercentileRank,AnnualAnomaly,MonthlyAnomaly,AnnualPercentageOfLtm,MonthlyPercentageOfLtm
Wet Tropics,28.63907814025879,n3_sst_242,29.2,2005-02-28T12:00:00Z,2005,Feb,2005,26.3,26.4,29,60,29.1,-0.1,0.2,99.6,100.7
Wet Tropics,28.63907814025879,n3_sst_243,28.4,2005-03-31T12:00:00Z,2005,Mar,2005,26.3,26.4,28.4,33.3,29.1,-0.1,0,99.6,100
Wet Tropics,28.63907814025879,n3_sst_244,27.3,2005-04-30T12:00:00Z,2005,Apr,2005,26.3,26.4,27.3,36.7,29.1,-0.1,0,99.6,100
Wet Tropics,28.63907814025879,n3_sst_245,25.9,2005-05-31T12:00:00Z,2005,May,2005,26.3,26.4,25.9,43.3,29.1,-0.1,0,99.6,100
Wet Tropics,28.63907814025879,n3_sst_246,24.7,2005-06-30T12:00:00Z,2005,Jun,2005,26.3,26.4,24.6,53.3,29.1,-0.1,0.1,99.6,100.4
Wet Tropics,28.63907814025879,n3_sst_247,23.9,2005-07-31T12:00:00Z,2005,Jul,2006,26.5,26.4,23.8,53.3,51.8,0.1,0.1,100.4,100.4
Wet Tropics,28.63907814025879,n3_sst_248,23.5,2005-08-31T12:00:00Z,2005,Aug,2006,26.5,26.4,23.8,30,51.8,0.1,-0.3,100.4,98.7
Wet Tropics,28.63907814025879,n3_sst_249,24.2,2005-09-30T12:00:00Z,2005,Sep,2006,26.5,26.4,24.6,20,51.8,0.1,-0.4,100.4,98.4
Wet Tropics,28.63907814025879,n3_sst_250,26.1,2005-10-31T12:00:00Z,2005,Oct,2006,26.5,26.4,25.8,76.7,51.8,0.1,0.3,100.4,101.2
Wet Tropics,28.63907814025879,n3_sst_251,27.4,2005-11-30T12:00:00Z,2005,Nov,2006,26.5,26.4,27,73.3,51.8,0.1,0.4,100.4,101.5
Wet Tropics,28.63907814025879,n3_sst_252,28.5,2005-12-31T12:00:00Z,2005,Dec,2006,26.5,26.4,28.1,66.7,51.8,0.1,0.4,100.4,101.4
Wet Tropics,28.63907814025879,n3_sst_253,29.1,2006-01-31T12:00:00Z,2006,Jan,2006,26.5,26.4,28.8,60,51.8,0.1,0.3,100.4,101
Wet Tropics,28.63907814025879,n3_sst_254,29.4,2006-02-28T12:00:00Z,2006,Feb,2006,26.5,26.4,29,76.7,51.8,0.1,0.4,100.4,101.4
Wet Tropics,28.63907814025879,n3_sst_255,28.4,2006-03-31T12:00:00Z,2006,Mar,2006,26.5,26.4,28.4,33.3,51.8,0.1,0,100.4,100
Wet Tropics,28.63907814025879,n3_sst_256,27.6,2006-04-30T12:00:00Z,2006,Apr,2006,26.5,26.4,27.3,63.3,51.8,0.1,0.3,100.4,101.1
Wet Tropics,28.63907814025879,n3_sst_257,25.6,2006-05-31T12:00:00Z,2006,May,2006,26.5,26.4,25.9,23.3,51.8,0.1,-0.3,100.4,98.8
Wet Tropics,28.63907814025879,n3_sst_258,24.3,2006-06-30T12:00:00Z,2006,Jun,2006,26.5,26.4,24.6,26.7,51.8,0.1,-0.3,100.4,98.8
Wet Tropics,28.63907814025879,n3_sst_259,23.8,2006-07-31T12:00:00Z,2006,Jul,2007,26.1,26.4,23.8,46.7,9.7,-0.3,0,98.9,100
Wet Tropics,28.63907814025879,n3_sst_260,23.6,2006-08-31T12:00:00Z,2006,Aug,2007,26.1,26.4,23.8,43.3,9.7,-0.3,-0.2,98.9,99.2
Wet Tropics,28.63907814025879,n3_sst_261,23.9,2006-09-30T12:00:00Z,2006,Sep,2007,26.1,26.4,24.6,3.3,9.7,-0.3,-0.7,98.9,97.2
Wet Tropics,28.63907814025879,n3_sst_262,24.5,2006-10-31T12:00:00Z,2006,Oct,2007,26.1,26.4,25.8,0,9.7,-0.3,-1.3,98.9,95
Wet Tropics,28.63907814025879,n3_sst_263,26.2,2006-11-30T12:00:00Z,2006,Nov,2007,26.1,26.4,27,0,9.7,-0.3,-0.8,98.9,97
Wet Tropics,28.63907814025879,n3_sst_264,27.2,2006-12-31T12:00:00Z,2006,Dec,2007,26.1,26.4,28.1,3.3,9.7,-0.3,-0.9,98.9,96.8
Wet Tropics,28.63907814025879,n3_sst_265,28.7,2007-01-31T12:00:00Z,2007,Jan,2007,26.1,26.4,28.8,40,9.7,-0.3,-0.1,98.9,99.7
Wet Tropics,28.63907814025879,n3_sst_266,28.5,2007-02-28T12:00:00Z,2007,Feb,2007,26.1,26.4,29,10,9.7,-0.3,-0.5,98.9,98.3
Wet Tropics,28.63907814025879,n3_sst_267,28.3,2007-03-31T12:00:00Z,2007,Mar,2007,26.1,26.4,28.4,30,9.7,-0.3,-0.1,98.9,99.6
Wet Tropics,28.63907814025879,n3_sst_268,26.9,2007-04-30T12:00:00Z,2007,Apr,2007,26.1,26.4,27.3,16.7,9.7,-0.3,-0.4,98.9,98.5
Wet Tropics,28.63907814025879,n3_sst_269,26.1,2007-05-31T12:00:00Z,2007,May,2007,26.1,26.4,25.9,56.7,9.7,-0.3,0.2,98.9,100.8
Wet Tropics,28.63907814025879,n3_sst_270,25,2007-06-30T12:00:00Z,2007,Jun,2007,26.1,26.4,24.6,73.3,9.7,-0.3,0.4,98.9,101.6
Wet Tropics,28.63907814025879,n3_sst_271,23.4,2007-07-31T12:00:00Z,2007,Jul,2008,26.2,26.4,23.8,23.3,19.4,-0.2,-0.4,99.2,98.3
Wet Tropics,28.63907814025879,n3_sst_272,23.5,2007-08-31T12:00:00Z,2007,Aug,2008,26.2,26.4,23.8,30,19.4,-0.2,-0.3,99.2,98.7
